roundId,answer,updatedAt,phaseId,aggregatorRoundId,dateTimeAt
36893488147419103664,100006081,1651086615,2,432,2022-04-27 19:10:15
36893488147419103665,100015767,1651173009,2,433,2022-04-28 19:10:09
36893488147419103666,100005809,1651259387,2,434,2022-04-29 19:09:47
36893488147419103667,100012772,1651345791,2,435,2022-04-30 19:09:51
36893488147419103668,100017490,1651432187,2,436,2022-05-01 19:09:47
36893488147419103669,100010233,1651518583,2,437,2022-05-02 19:09:43
36893488147419103670,99994484,1651605055,2,438,2022-05-03 19:10:55
36893488147419103671,100002367,1651691468,2,439,2022-05-04 19:11:08
36893488147419103672,100000000,1651777863,2,440,2022-05-05 19:11:03
36893488147419103673,100004813,1651864286,2,441,2022-05-06 19:11:26
36893488147419103674,99975896,1651950663,2,442,2022-05-07 19:11:03
36893488147419103675,99990000,1652037080,2,443,2022-05-08 19:11:20
36893488147419103676,99990992,1652123551,2,444,2022-05-09 19:12:31
36893488147419103677,100000000,1652209966,2,445,2022-05-10 19:12:46
36893488147419103678,99740171,1652273907,2,446,2022-05-11 12:58:27
36893488147419103679,99999376,1652274446,2,447,2022-05-11 13:07:26
36893488147419103680,99740000,1652276054,2,448,2022-05-11 13:34:14
36893488147419103681,100000386,1652276949,2,449,2022-05-11 13:49:09
36893488147419103682,99736604,1652300256,2,450,2022-05-11 20:17:36
36893488147419103683,99484737,1652328156,2,451,2022-05-12 04:02:36
36893488147419103684,99760100,1652329392,2,452,2022-05-12 04:23:12
36893488147419103685,99490000,1652329606,2,453,2022-05-12 04:26:46
36893488147419103686,99909900,1652331727,2,454,2022-05-12 05:02:07
36893488147419103687,99583325,1652331813,2,455,2022-05-12 05:03:33
36893488147419103688,99330000,1652333932,2,456,2022-05-12 05:38:52
36893488147419103689,99011147,1652335390,2,457,2022-05-12 06:03:10
36893488147419103690,98750000,1652336621,2,458,2022-05-12 06:23:41
36893488147419103691,98464569,1652337042,2,459,2022-05-12 06:30:42
36893488147419103692,98197151,1652337713,2,460,2022-05-12 06:41:53
36893488147419103693,97870000,1652338176,2,461,2022-05-12 06:49:36
36893488147419103694,98162829,1652338360,2,462,2022-05-12 06:52:40
36893488147419103695,97750000,1652338482,2,463,2022-05-12 06:54:42
36893488147419103696,98020797,1652338554,2,464,2022-05-12 06:55:54
36893488147419103697,97560000,1652338660,2,465,2022-05-12 06:57:40
36893488147419103698,97199685,1652339020,2,466,2022-05-12 07:03:40
36893488147419103699,96933776,1652339367,2,467,2022-05-12 07:09:27
36893488147419103700,96690000,1652339476,2,468,2022-05-12 07:11:16
36893488147419103701,96367876,1652339534,2,469,2022-05-12 07:12:14
36893488147419103702,96067367,1652339678,2,470,2022-05-12 07:14:38
36893488147419103703,95700000,1652339977,2,471,2022-05-12 07:19:37
36893488147419103704,95430464,1652339987,2,472,2022-05-12 07:19:47
36893488147419103705,95181623,1652340153,2,473,2022-05-12 07:22:33
36893488147419103706,95477968,1652340247,2,474,2022-05-12 07:24:07
36893488147419103707,96051410,1652340408,2,475,2022-05-12 07:26:48
36893488147419103708,96405804,1652340494,2,476,2022-05-12 07:28:14
36893488147419103709,96701602,1652340616,2,477,2022-05-12 07:30:16
36893488147419103710,97246513,1652341229,2,478,2022-05-12 07:40:29
36893488147419103711,97629116,1652341380,2,479,2022-05-12 07:43:00
36893488147419103712,98001852,1652341579,2,480,2022-05-12 07:46:19
36893488147419103713,98272065,1652341622,2,481,2022-05-12 07:47:02
36893488147419103714,98808634,1652341862,2,482,2022-05-12 07:51:02
36893488147419103715,98560000,1652345820,2,483,2022-05-12 08:57:00
36893488147419103716,98310000,1652347542,2,484,2022-05-12 09:25:42
36893488147419103717,98789111,1652349214,2,485,2022-05-12 09:53:34
36893488147419103718,98490000,1652349317,2,486,2022-05-12 09:55:17
36893488147419103719,98745352,1652349706,2,487,2022-05-12 10:01:46
36893488147419103720,98410000,1652350139,2,488,2022-05-12 10:08:59
36893488147419103721,98663995,1652350826,2,489,2022-05-12 10:20:26
36893488147419103722,99032132,1652353780,2,490,2022-05-12 11:09:40
36893488147419103723,98749511,1652353896,2,491,2022-05-12 11:11:36
36893488147419103724,98690000,1652353896,2,492,2022-05-12 11:11:36
36893488147419103725,98948336,1652354052,2,493,2022-05-12 11:14:12
36893488147419103726,98694359,1652354324,2,494,2022-05-12 11:18:44
36893488147419103727,98699359,1652354557,2,495,2022-05-12 11:22:37
36893488147419103728,98955509,1652355344,2,496,2022-05-12 11:35:44
36893488147419103729,99220000,1652356845,2,497,2022-05-12 12:00:45
36893488147419103730,99498148,1652361410,2,498,2022-05-12 13:16:50
36893488147419103731,99753476,1652370197,2,499,2022-05-12 15:43:17
36893488147419103732,100033413,1652442070,2,500,2022-05-13 11:41:10
36893488147419103733,99831715,1652528513,2,501,2022-05-14 11:41:53
36893488147419103734,99894576,1652614999,2,502,2022-05-15 11:43:19
36893488147419103735,99911841,1652701401,2,503,2022-05-16 11:43:21
36893488147419103736,99895836,1652787808,2,504,2022-05-17 11:43:28
36893488147419103737,99902432,1652874245,2,505,2022-05-18 11:44:05
36893488147419103738,99890668,1652960639,2,506,2022-05-19 11:43:59
36893488147419103739,99937819,1653047047,2,507,2022-05-20 11:44:07
