roundId,answer,updatedAt,phaseId,aggregatorRoundId,dateTimeAt
18446744073709551757,99979550,1618082621,1,141,2021-04-10 19:23:41
18446744073709551758,100002246,1618169032,1,142,2021-04-11 19:23:52
18446744073709551759,100014787,1618255455,1,143,2021-04-12 19:24:15
18446744073709551760,99995503,1618341889,1,144,2021-04-13 19:24:49
18446744073709551761,99990000,1618428445,1,145,2021-04-14 19:27:25
18446744073709551762,100023783,1618514936,1,146,2021-04-15 19:28:56
18446744073709551763,100069806,1618601379,1,147,2021-04-16 19:29:39
18446744073709551764,100045516,1618687832,1,148,2021-04-17 19:30:32
18446744073709551765,100000000,1618774517,1,149,2021-04-18 19:35:17
18446744073709551766,99995150,1618860926,1,150,2021-04-19 19:35:26
18446744073709551767,100000000,1618947370,1,151,2021-04-20 19:36:10
18446744073709551768,100006665,1619033797,1,152,2021-04-21 19:36:37
18446744073709551769,99896042,1619120230,1,153,2021-04-22 19:37:10
18446744073709551770,100101226,1619206649,1,154,2021-04-23 19:37:29
18446744073709551771,100022110,1619293113,1,155,2021-04-24 19:38:33
18446744073709551772,100000000,1619379545,1,156,2021-04-25 19:39:05
18446744073709551773,100003439,1619465964,1,157,2021-04-26 19:39:24
18446744073709551774,99998112,1619552395,1,158,2021-04-27 19:39:55
18446744073709551775,100013702,1619638811,1,159,2021-04-28 19:40:11
18446744073709551776,100000000,1619725411,1,160,2021-04-29 19:43:31
18446744073709551777,100015722,1619811845,1,161,2021-04-30 19:44:05
18446744073709551778,99985923,1619898277,1,162,2021-05-01 19:44:37
18446744073709551779,100012137,1619984691,1,163,2021-05-02 19:44:51
18446744073709551780,99990433,1620071106,1,164,2021-05-03 19:45:06
18446744073709551781,100000000,1620157518,1,165,2021-05-04 19:45:18
18446744073709551782,100007010,1620243955,1,166,2021-05-05 19:45:55
18446744073709551783,100012847,1620330409,1,167,2021-05-06 19:46:49
18446744073709551784,99988917,1620416837,1,168,2021-05-07 19:47:17
18446744073709551785,99997434,1620503248,1,169,2021-05-08 19:47:28
18446744073709551786,100018689,1620589669,1,170,2021-05-09 19:47:49
18446744073709551787,99991636,1620676105,1,171,2021-05-10 19:48:25
18446744073709551788,100014451,1620762623,1,172,2021-05-11 19:50:23
18446744073709551789,100015721,1620849046,1,173,2021-05-12 19:50:46
18446744073709551790,100009108,1620935463,1,174,2021-05-13 19:51:03
18446744073709551791,99999960,1621021895,1,175,2021-05-14 19:51:35
18446744073709551792,100067846,1621108351,1,176,2021-05-15 19:52:31
18446744073709551793,100006182,1621194893,1,177,2021-05-16 19:54:53
18446744073709551794,100024552,1621281300,1,178,2021-05-17 19:55:00
18446744073709551795,99980585,1621367751,1,179,2021-05-18 19:55:51
18446744073709551796,100138846,1621454188,1,180,2021-05-19 19:56:28
18446744073709551797,100020781,1621540608,1,181,2021-05-20 19:56:48
18446744073709551798,100048948,1621627113,1,182,2021-05-21 19:58:33
18446744073709551799,100046489,1621713733,1,183,2021-05-22 20:02:13
18446744073709551800,100047279,1621800151,1,184,2021-05-23 20:02:31
18446744073709551801,100027551,1621886635,1,185,2021-05-24 20:03:55
18446744073709551802,100037078,1621973062,1,186,2021-05-25 20:04:22
18446744073709551803,100021895,1622059552,1,187,2021-05-26 20:05:52
18446744073709551804,100036631,1622146036,1,188,2021-05-27 20:07:16
18446744073709551805,100000000,1622232479,1,189,2021-05-28 20:07:59
18446744073709551806,100011706,1622319085,1,190,2021-05-29 20:11:25
18446744073709551807,99981470,1622491909,1,191,2021-05-31 20:11:49
18446744073709551808,100000000,1622578424,1,192,2021-06-01 20:13:44
18446744073709551809,100015354,1622664847,1,193,2021-06-02 20:14:07
18446744073709551810,100015265,1622664851,1,194,2021-06-02 20:14:11
18446744073709551811,100002912,1622751356,1,195,2021-06-03 20:15:56
18446744073709551812,100024427,1622924194,1,196,2021-06-05 20:16:34
18446744073709551813,100008079,1622924217,1,197,2021-06-05 20:16:57
18446744073709551814,100017307,1623010652,1,198,2021-06-06 20:17:32
18446744073709551815,100030909,1623097154,1,199,2021-06-07 20:19:14
18446744073709551816,100074288,1623183612,1,200,2021-06-08 20:20:12
18446744073709551817,99999909,1623356433,1,201,2021-06-10 20:20:33
18446744073709551818,100019128,1623442976,1,202,2021-06-11 20:22:56
18446744073709551819,100037068,1623442984,1,203,2021-06-11 20:23:04
18446744073709551820,100009129,1623529450,1,204,2021-06-12 20:24:10
18446744073709551821,100012656,1623702350,1,205,2021-06-14 20:25:50
18446744073709551822,100023795,1623788747,1,206,2021-06-15 20:25:47
18446744073709551823,100016828,1623875215,1,207,2021-06-16 20:26:55
18446744073709551824,100000000,1623875224,1,208,2021-06-16 20:27:04
18446744073709551825,100000000,1623961662,1,209,2021-06-17 20:27:42
18446744073709551826,100030417,1624134522,1,210,2021-06-19 20:28:42
18446744073709551827,100062682,1624134530,1,211,2021-06-19 20:28:50
18446744073709551828,100100000,1624220973,1,212,2021-06-20 20:29:33
18446744073709551829,100028164,1624307420,1,213,2021-06-21 20:30:20
18446744073709551830,100036452,1624393856,1,214,2021-06-22 20:30:56
18446744073709551831,100022460,1624480273,1,215,2021-06-23 20:31:13
18446744073709551832,100018811,1624566695,1,216,2021-06-24 20:31:35
18446744073709551833,100017259,1624653132,1,217,2021-06-25 20:32:12
18446744073709551834,100042567,1624739550,1,218,2021-06-26 20:32:30
18446744073709551835,100051825,1624825988,1,219,2021-06-27 20:33:08
18446744073709551836,99999536,1624912532,1,220,2021-06-28 20:35:32
18446744073709551837,100000000,1624998978,1,221,2021-06-29 20:36:18
18446744073709551838,100005717,1625085398,1,222,2021-06-30 20:36:38
18446744073709551839,100019903,1625171818,1,223,2021-07-01 20:36:58
18446744073709551840,100018619,1625258230,1,224,2021-07-02 20:37:10
18446744073709551841,100001368,1625344657,1,225,2021-07-03 20:37:37
18446744073709551842,100000000,1625431191,1,226,2021-07-04 20:39:51
18446744073709551843,100012254,1625517608,1,227,2021-07-05 20:40:08
18446744073709551844,100018481,1625604035,1,228,2021-07-06 20:40:35
18446744073709551845,100003347,1625690468,1,229,2021-07-07 20:41:08
18446744073709551846,100000000,1625863341,1,230,2021-07-09 20:42:21
18446744073709551847,100000000,1625863349,1,231,2021-07-09 20:42:29
18446744073709551848,100017190,1625949788,1,232,2021-07-10 20:43:08
18446744073709551849,100010000,1626036292,1,233,2021-07-11 20:44:52
18446744073709551850,100000000,1626122724,1,234,2021-07-12 20:45:24
18446744073709551851,100000000,1626209158,1,235,2021-07-13 20:45:58
18446744073709551852,100000765,1626295618,1,236,2021-07-14 20:46:58
18446744073709551853,100016127,1626382037,1,237,2021-07-15 20:47:17
18446744073709551854,100002606,1626468510,1,238,2021-07-16 20:48:30
18446744073709551855,100032683,1626554922,1,239,2021-07-17 20:48:42
18446744073709551856,100097802,1626641348,1,240,2021-07-18 20:49:08
18446744073709551857,100017358,1626727882,1,241,2021-07-19 20:51:22
